PaperId,Category
1836,cs.CL
1837,cs.CL
1838,cs.CL
1839,cs.CL
1840,cs.CL
1841,cs.CL
1842,cs.CL
1843,cs.CL
1844,cs.CL
1845,cs.CL
1847,cs.CL
1848,cs.CL
1849,cs.CL
1850,cs.CL
1851,cs.CL
1852,cs.CL
1853,cs.CL
1854,cs.CL
1855,cs.CL
1856,cs.CL
1857,cs.CL
1858,cs.CL
1859,cs.CL
1860,cs.CL
1861,cs.CL
1863,cs.CL
1864,cs.CL
1865,cs.CL
1866,cs.CL
1867,cs.CL
1868,cs.CL
1869,cs.CL
1870,cs.CL
1871,cs.CL
1872,cs.CL
1873,cs.CL
1874,cs.CL
1875,cs.CL
1876,cs.CL
1877,cs.CL
1878,cs.CL
1879,cs.CL
1880,cs.CL
1881,cs.CL
1882,cs.CL
1883,cs.CL
1884,cs.CL
1885,cs.CL
1886,cs.CL
1887,cs.CL
1888,cs.CL
1889,cs.CL
1890,cs.CL
1891,cs.CL
1892,cs.CL
1893,cs.CL
1894,cs.CL
1896,cs.CL
1897,cs.CL
1898,cs.CL
1899,cs.CL
1900,cs.CL
1901,cs.CL
1902,cs.CL
1904,cs.CL
1905,cs.CL
1906,cs.CL
1907,cs.CL
1908,cs.CL
1909,cs.CL
1910,cs.CL
1911,cs.CL
1912,cs.CL
1913,cs.CL
1914,cs.CL
1915,cs.CL
1916,cs.CL
1917,cs.CL
1918,cs.CL
1920,cs.CL
1921,cs.CL
1922,cs.CL
1923,cs.CL
1924,cs.CL
1925,cs.CL
1926,cs.CL
1927,cs.CL
1928,cs.CL
1929,cs.CL
1930,cs.CL
1931,cs.CL
1932,cs.CL
1933,cs.CL
1934,cs.CL
1935,cs.CL
1936,cs.CL
1937,cs.CL
1938,cs.CL
1940,cs.CL
1941,cs.CL
1942,cs.CL
1943,cs.CL
1944,cs.CL
1945,cs.CL
1946,cs.CL
1947,cs.CL
1948,cs.CL
1949,cs.CL
1950,cs.CL
1951,cs.CL
1952,cs.CL
1954,cs.CL
1955,cs.CL
1956,cs.CL
1957,cs.CL
1958,cs.CL
1959,cs.CL
1960,cs.CL
1961,cs.CL
1962,cs.CL
1963,cs.CL
1964,cs.CL
1965,cs.CL
1966,cs.CL
1967,cs.CL
1968,cs.CL
1969,cs.CL
1970,cs.CL
1971,cs.CL
1972,cs.CL
1973,cs.CL
1974,cs.CL
1975,cs.CL
1976,cs.CL
1977,cs.CL
1978,cs.CL
1979,cs.CL
1980,cs.CL
1981,cs.CL
1982,cs.CL
1983,cs.CL
1984,cs.CL
1985,cs.CL
1986,cs.CL
1987,cs.CL
1988,cs.CL
1989,cs.CL
1990,cs.CL
1991,cs.CL
1992,cs.CL
1993,cs.CL
1994,cs.CL
1995,cs.CL
1996,cs.CL
1997,cs.CL
1998,cs.CL
1999,cs.CL
2000,cs.CL
2001,cs.CL
2002,cs.CL
2003,cs.CL
2005,cs.CL
2007,cs.CL
2008,cs.CL
2009,cs.CL
2010,cs.CL
2011,cs.CL
2012,cs.CL
2013,cs.CL
2014,cs.CL
2015,cs.CL
2016,cs.CL
2017,cs.CL
2018,cs.CL
2019,cs.CL
2020,cs.CL
2021,cs.CL
2022,cs.CL
2023,cs.CL
2024,cs.CL
2025,cs.CL
2031,cs.CL
2032,cs.CL
2033,cs.CL
2034,cs.CL
2035,cs.CL
2036,cs.CL
2037,cs.CL
2038,cs.CL
2039,cs.CL
2040,cs.CL
2041,cs.CL
2042,cs.CL
2043,cs.CL
2044,cs.CL
2045,cs.CL
2046,cs.CL
2048,cs.CL
2049,cs.CL
2050,cs.CL
2051,cs.CL
2055,cs.CL
2056,cs.CL
2057,cs.CL
2058,cs.CL
2059,cs.CL
2060,cs.CL
2061,cs.CL
2063,cs.CL
2064,cs.CL
2065,cs.CL
2066,cs.CL
2067,cs.CL
2068,cs.CL
2069,cs.CL
2070,cs.CL
2071,cs.CL
2073,cs.CL
2074,cs.CL
2075,cs.CL
2076,cs.CL
2077,cs.CL
2078,cs.CL
2080,cs.CL
2081,cs.CL
2082,cs.CL
2083,cs.CL
2084,cs.CL
2085,cs.CL
2086,cs.CL
2087,cs.CL
2088,cs.CL
2089,cs.CL
2090,cs.CL
2091,cs.CL
2092,cs.CL
2093,cs.CL
2094,cs.CL
2095,cs.CL
2096,cs.CL
2097,cs.CL
2099,cs.CL
2100,cs.CL
2101,cs.CL
2102,cs.CL
2103,cs.CL
2104,cs.CL
2105,cs.CL
2106,cs.CL
2107,cs.CL
2108,cs.CL
2109,cs.CL
2110,cs.CL
2111,cs.CL
2112,cs.CL
2113,cs.CL
2114,cs.CL
2115,cs.CL
2116,cs.CL
2117,cs.CL
2118,cs.CL
2119,cs.CL
2120,cs.CL
2121,cs.CL
2122,cs.CL
2123,cs.CL
2124,cs.CL
2125,cs.CL
2126,cs.CL
2127,cs.CL
2128,cs.CL
2129,cs.CL
2130,cs.CL
2131,cs.CL
2132,cs.CL
2133,cs.CL
2134,cs.CL
2135,cs.CL
2136,cs.CL
2137,cs.CL
2138,cs.CL
2139,cs.CL
2140,cs.CL
2141,cs.CL
2142,cs.CL
2143,cs.CL
2144,cs.CL
2145,cs.CL
2146,cs.CL
2147,cs.CL
2148,cs.CL
2149,cs.CL
2150,cs.CL
2151,cs.CL
2152,cs.CL
2153,cs.CL
2154,cs.CL
2155,cs.CL
2156,cs.CL
2157,cs.CL
2158,cs.CL
2159,cs.CL
2160,cs.CL
2161,cs.CL
2162,cs.CL
2163,cs.CL
2164,cs.CL
2165,cs.CL
2166,cs.CL
2167,cs.CL
2168,cs.CL
2169,cs.CL
2170,cs.CL
2172,cs.CL
2173,cs.CL
2174,cs.CL
2175,cs.CL
2176,cs.CL
2177,cs.CL
2178,cs.CL
2179,cs.CL
2180,cs.CL
2181,cs.CL
2182,cs.CL
2183,cs.CL
2184,cs.CL
2186,cs.CL
2187,cs.CL
2188,cs.CL
2189,cs.CL
2190,cs.CL
2191,cs.CL
2193,cs.CL
2194,cs.CL
2195,cs.CL
2196,cs.CL
2197,cs.CL
2198,cs.CL
2199,cs.CL
2200,cs.CL
2201,cs.CL
2202,cs.CL
2203,cs.CL
2204,cs.CL
2205,cs.CL
2206,cs.CL
2207,cs.CL
2209,cs.CL
2210,cs.CL
2211,cs.CL
2212,cs.CL
2213,cs.CL
2214,cs.CL
2215,cs.CL
2216,cs.CL
2217,cs.CL
2218,cs.CL
2219,cs.CL
2220,cs.CL
2221,cs.CL
2222,cs.CL
2223,cs.CL
2224,cs.CL
2225,cs.CL
2226,cs.CL
2227,cs.CL
2228,cs.CL
2229,cs.CL
2230,cs.CL
2231,cs.CL
2232,cs.CL
2233,cs.CL
2234,cs.CL
2235,cs.CL
2236,cs.CL
2237,cs.CL
2238,cs.CL
2239,cs.CL
2240,cs.CL
2241,cs.CL
2242,cs.CL
2243,cs.CL
2245,cs.CL
2246,cs.CL
2247,cs.CL
2248,cs.CL
2249,cs.CL
2250,cs.CL
2253,cs.CL
2254,cs.CL
2255,cs.CL
2256,cs.CL
2257,cs.CL
2258,cs.CL
2259,cs.CL
2260,cs.CL
2261,cs.CL
2262,cs.CL
2264,cs.CL
2266,cs.CL
2267,cs.CL
2268,cs.CL
2269,cs.CL
2270,cs.CL
2271,cs.CL
2272,cs.CL
2273,cs.CL
2274,cs.CL
2275,cs.CL
2276,cs.CL
2278,cs.CL
2280,cs.CL
2281,cs.CL
2282,cs.CL
2283,cs.CL
2284,cs.CL
2285,cs.CL
2287,cs.CL
2288,cs.CL
2289,cs.CL
2290,cs.CL
2293,cs.CL
2294,cs.CL
2296,cs.CL
2298,cs.CL
2299,cs.CL
2301,cs.CL
2302,cs.CL
2307,cs.CL
2308,cs.CL
2309,cs.CL
2310,cs.CL
2311,cs.CL
2312,cs.CL
2313,cs.CL
2314,cs.CL
2316,cs.CL
2317,cs.CL
2319,cs.CL
2320,cs.CL
2322,cs.CL
2323,cs.CL
2325,cs.CL
2327,cs.CL
2328,cs.CL
2329,cs.CL
2331,cs.CL
2333,cs.CL
2334,cs.CL
2335,cs.CL
2336,cs.CL
2337,cs.CL
2338,cs.CL
2339,cs.CL
2340,cs.CL
2341,cs.CL
2342,cs.CL
2343,cs.CL
2344,cs.CL
2345,cs.CL
2346,cs.CL
2347,cs.CL
2348,cs.CL
2349,cs.CL
2350,cs.CL
2351,cs.CL
2352,cs.CL
2353,cs.CL
2354,cs.CL
2355,cs.CL
2356,cs.CL
2357,cs.CL
2358,cs.CL
2359,cs.CL
2360,cs.CL
2361,cs.CL
2362,cs.CL
2363,cs.CL
2364,cs.CL
2365,cs.CL
2366,cs.CL
2367,cs.CL
2368,cs.CL
2369,cs.CL
2370,cs.CL
2371,cs.CL
2372,cs.CL
2373,cs.CL
2374,cs.CL
2375,cs.CL
2376,cs.CL
2377,cs.CL
2378,cs.CL
2379,cs.CL
2380,cs.CL
2381,cs.CL
2382,cs.CL
2383,cs.CL
2384,cs.CL
2385,cs.CL
2386,cs.CL
2388,cs.CL
2389,cs.CL
2390,cs.CL
2391,cs.CL
2392,cs.CL
2393,cs.CL
2394,cs.CL
2395,cs.CL
2396,cs.CL
2397,cs.CL
2398,cs.CL
2399,cs.CL
2400,cs.CL
2401,cs.CL
2402,cs.CL
2403,cs.CL
2404,cs.CL
2405,cs.CL
2406,cs.CL
2408,cs.CL
2409,cs.CL
2410,cs.CL
2411,cs.CL
2412,cs.CL
2413,cs.CL
2414,cs.CL
2415,cs.CL
2416,cs.CL
2417,cs.CL
2418,cs.CL
2419,cs.CL
2420,cs.CL
2421,cs.CL
2422,cs.CL
2424,cs.CL
2425,cs.CL
2427,cs.CL
2428,cs.CL
2429,cs.CL
2430,cs.CL
2431,cs.CL
2432,cs.CL
2433,cs.CL
2434,cs.CL
2435,cs.CL
2436,cs.CL
2437,cs.CL
2438,cs.CL
2439,cs.CL
2440,cs.CL
2441,cs.CL
2442,cs.CL
2443,cs.CL
2445,cs.CL
2446,cs.CL
2447,cs.CL
2448,cs.CL
2449,cs.CL
2450,cs.CL
2451,cs.CL
2452,cs.CL
2453,cs.CL
2454,cs.CL
2455,cs.CL
2456,cs.CL
2457,cs.CL
2458,cs.CL
2459,cs.CL
2460,cs.CL
2461,cs.CL
2462,cs.CL
2463,cs.CL
2464,cs.CL
2465,cs.CL
2466,cs.CL
2467,cs.CL
2468,cs.CL
2469,cs.CL
2470,cs.CL
2471,cs.CL
2472,cs.CL
2473,cs.CL
2474,cs.CL
2476,cs.CL
2477,cs.CL
2479,cs.CL
2480,cs.CL
2481,cs.CL
2482,cs.CL
2483,cs.CL
2484,cs.CL
2485,cs.CL
2486,cs.CL
2487,cs.CL
2488,cs.CL
2489,cs.CL
2491,cs.CL
2492,cs.CL
2493,cs.CL
2494,cs.CL
2495,cs.CL
2497,cs.CL
2498,cs.CL
2500,cs.CL
2501,cs.CL
2502,cs.CL
2503,cs.CL
2504,cs.CL
2505,cs.CL
2506,cs.CL
2507,cs.CL
2508,cs.CL
2509,cs.CL
2510,cs.CL
2511,cs.CL
2512,cs.CL
2514,cs.CL
2515,cs.CL
2516,cs.CL
2517,cs.CL
2518,cs.CL
2519,cs.CL
2520,cs.CL
2521,cs.CL
2522,cs.CL
2523,cs.CL
2524,cs.CL
2525,cs.CL
2526,cs.CL
2527,cs.CL
2528,cs.CL
2530,cs.CL
2531,cs.CL
2532,cs.CL
2533,cs.CL
2534,cs.CL
2535,cs.CL
2537,cs.CL
2538,cs.CL
2539,cs.CL
2541,cs.CL
2542,cs.CL
2543,cs.CL
2545,cs.CL
2546,cs.CL
2547,cs.CL
2548,cs.CL
2549,cs.CL
2550,cs.CL
2551,cs.CL
2552,cs.CL
2553,cs.CL
2555,cs.CL
2556,cs.CL
2558,cs.CL
2559,cs.CL
2560,cs.CL
2561,cs.CL
2562,cs.CL
2563,cs.CL
2565,cs.CL
2566,cs.CL
2567,cs.CL
2568,cs.CL
2569,cs.CL
2571,cs.CL
2572,cs.CL
2574,cs.CL
2575,cs.CL
2576,cs.CL
2577,cs.CL
2579,cs.CL
2580,cs.CL
2582,cs.CL
2583,cs.CL
2584,cs.CL
2585,cs.CL
2586,cs.CL
2587,cs.CL
2589,cs.CL
2590,cs.CL
2591,cs.CL
2592,cs.CL
2593,cs.CL
2594,cs.CL
2595,cs.CL
2596,cs.CL
2597,cs.CL
2598,cs.CL
2599,cs.CL
2600,cs.CL
2602,cs.CL
2603,cs.CL
2604,cs.CL
2605,cs.CL
2606,cs.CL
2607,cs.CL
2608,cs.CL
2609,cs.CL
2610,cs.CL
2611,cs.CL
2612,cs.CL
2614,cs.CL
2615,cs.CL
2616,cs.CL
2618,cs.CL
2619,cs.CL
2626,cs.CL
2627,cs.CL
2628,cs.CL
2631,cs.CL
2632,cs.CL
2633,cs.CL
2635,cs.CL
2636,cs.CL
2637,cs.CL
2639,cs.CL
2640,cs.CL
2642,cs.CL
2643,cs.CL
2645,cs.CL
2646,cs.CL
2647,cs.CL
2648,cs.CL
2649,cs.CL
2650,cs.CL
2651,cs.CL
2652,cs.CL
2653,cs.CL
2654,cs.CL
2655,cs.CL
2656,cs.CL
2657,cs.CL
2658,cs.CL
2660,cs.CL
2668,cs.CL
2669,cs.CL
2670,cs.CL
2671,cs.CL
2672,cs.CL
2673,cs.CL
2674,cs.CL
2675,cs.CL
2676,cs.CL
2677,cs.CL
2678,cs.CL
2680,cs.CL
2681,cs.CL
2682,cs.CL
2683,cs.CL
2684,cs.CL
2685,cs.CL
2686,cs.CL
2687,cs.CL
2688,cs.CL
2689,cs.CL
2690,cs.CL
2691,cs.CL
2692,cs.CL
2693,cs.CL
2694,cs.CL
2695,cs.CL
2705,cs.CL
2707,cs.CL
2708,cs.CL
2709,cs.CL
2710,cs.CL
2712,cs.CL
2714,cs.CL
2715,cs.CL
2716,cs.CL
2717,cs.CL
2718,cs.CL
2719,cs.CL
2720,cs.CL
2721,cs.CL
2722,cs.CL
2724,cs.CL
2725,cs.CL
2726,cs.CL
2727,cs.CL
2728,cs.CL
2729,cs.CL
2730,cs.CL
2731,cs.CL
2732,cs.CL
2733,cs.CL
2734,cs.CL
2736,cs.CL
2738,cs.CL
2740,cs.CL
2742,cs.CL
2743,cs.CL
2745,cs.CL
2746,cs.CL
2747,cs.CL
2748,cs.CL
2749,cs.CL
2751,cs.CL
2752,cs.CL
2753,cs.CL
2754,cs.CL
2755,cs.CL
2756,cs.CL
2757,cs.CL
2758,cs.CL
2759,cs.CL
2760,cs.CL
2761,cs.CL
2762,cs.CL
2763,cs.CL
2764,cs.CL
2765,cs.CL
2766,cs.CL
2767,cs.CL
2768,cs.CL
2769,cs.CL
2770,cs.CL
2771,cs.CL
2772,cs.CL
2773,cs.CL
2774,cs.CL
2775,cs.CL
2776,cs.CL
2777,cs.CL
2778,cs.CL
2779,cs.CL
2780,cs.CL
2781,cs.CL
2782,cs.CL
2783,cs.CL
2784,cs.CL
2786,cs.CL
2788,cs.CL
2789,cs.CL
2790,cs.CL
2791,cs.CL
2792,cs.CL
2793,cs.CL
2794,cs.CL
2795,cs.CL
2796,cs.CL
2797,cs.CL
2798,cs.CL
2799,cs.CL
2800,cs.CL
2801,cs.CL
2802,cs.CL
2803,cs.CL
2804,cs.CL
2805,cs.CL
2806,cs.CL
2807,cs.CL
2808,cs.CL
2809,cs.CL
2811,cs.CL
2812,cs.CL
2813,cs.CL
2814,cs.CL
2815,cs.CL
2816,cs.CL
2817,cs.CL
2818,cs.CL
2819,cs.CL
2820,cs.CL
2821,cs.CL
2822,cs.CL
2823,cs.CL
2824,cs.CL
2825,cs.CL
2826,cs.CL
2827,cs.CL
2828,cs.CL
2829,cs.CL
2830,cs.CL
2831,cs.CL
2832,cs.CL
2833,cs.CL
2834,cs.CL
2835,cs.CL
2836,cs.CL
2837,cs.CL
2838,cs.CL
2839,cs.CL
2840,cs.CL
2841,cs.CL
2842,cs.CL
2843,cs.CL
2844,cs.CL
2845,cs.CL
2846,cs.CL
2847,cs.CL
2848,cs.CL
2849,cs.CL
2850,cs.CL
2851,cs.CL
2852,cs.CL
2853,cs.CL
2854,cs.CL
2855,cs.CL
2856,cs.CL
2857,cs.CL
2858,cs.CL
2859,cs.CL
2860,cs.CL
2861,cs.CL
2862,cs.CL
2863,cs.CL
2864,cs.CL
2865,cs.CL
2866,cs.CL
2867,cs.CL
2868,cs.CL
2869,cs.CL
2870,cs.CL
2871,cs.CL
2872,cs.CL
2873,cs.CL
2874,cs.CL
2875,cs.CL
2876,cs.CL
2877,cs.CL
2878,cs.CL
2879,cs.CL
2880,cs.CL
2881,cs.CL
2882,cs.CL
2884,cs.CL
2885,cs.CL
2886,cs.CL
2888,cs.CL
2889,cs.CL
2890,cs.CL
2891,cs.CL
2892,cs.CL
2893,cs.CL
2894,cs.CL
2895,cs.CL
2896,cs.CL
2897,cs.CL
2898,cs.CL
2899,cs.CL
2900,cs.CL
2901,cs.CL
2902,cs.CL
2903,cs.CL
2904,cs.CL
2905,cs.CL
2906,cs.CL
2907,cs.CL
2908,cs.CL
2909,cs.CL
2910,cs.CL
2912,cs.CL
2913,cs.CL
2914,cs.CL
2915,cs.CL
2916,cs.CL
2917,cs.CL
2918,cs.CL
2919,cs.CL
2920,cs.CL
2921,cs.CL
2922,cs.CL
2923,cs.CL
2924,cs.CL
2925,cs.CL
2926,cs.CL
2928,cs.CL
2929,cs.CL
2930,cs.CL
2931,cs.CL
2932,cs.CL
2933,cs.CL
2934,cs.CL
2935,cs.CL
2936,cs.CL
2937,cs.CL
2938,cs.CL
2939,cs.CL
2940,cs.CL
2941,cs.CL
2942,cs.CL
2943,cs.CL
2944,cs.CL
2945,cs.CL
2946,cs.CL
2947,cs.CL
2948,cs.CL
2950,cs.CL
2951,cs.CL
2953,cs.CL
2954,cs.CL
2956,cs.CL
2957,cs.CL
2958,cs.CL
2959,cs.CL
2960,cs.CL
2961,cs.CL
2962,cs.CL
2963,cs.CL
2964,cs.CL
2967,cs.CL
2970,cs.CL
2975,cs.CL
2976,cs.CL
2977,cs.CL
2978,cs.CL
2979,cs.CL
2980,cs.CL
2982,cs.CL
2983,cs.CL
2984,cs.CL
2986,cs.CL
2987,cs.CL
2988,cs.CL
2989,cs.CL
2990,cs.CL
2991,cs.CL
2992,cs.CL
2993,cs.CL
2994,cs.CL
2995,cs.CL
2996,cs.CL
2997,cs.CL
3002,cs.CL
3003,cs.CL
3004,cs.CL
3006,cs.CL
3008,cs.CL
3009,cs.CL
3010,cs.CL
3011,cs.CL
3012,cs.CL
3013,cs.CL
3014,cs.CL
3015,cs.CL
3016,cs.CL
3018,cs.CL
3019,cs.CL
3020,cs.CL
3021,cs.CL
3022,cs.CL
3023,cs.CL
3024,cs.CL
3025,cs.CL
3026,cs.CL
3027,cs.CL
3028,cs.CL
3029,cs.CL
3030,cs.CL
3031,cs.CL
3032,cs.CL
3035,cs.CL
3037,cs.CL
3038,cs.CL
3039,cs.CL
3041,cs.CL
3043,cs.CL
3044,cs.CL
3045,cs.CL
3046,cs.CL
3047,cs.CL
3048,cs.CL
3049,cs.CL
3050,cs.CL
3051,cs.CL
3052,cs.CL
3053,cs.CL
3054,cs.CL
3055,cs.CL
3056,cs.CL
3057,cs.CL
3059,cs.CL
3060,cs.CL
3061,cs.CL
3062,cs.CL
3063,cs.CL
3064,cs.CL
3065,cs.CL
3067,cs.CL
3068,cs.CL
3069,cs.CL
3070,cs.CL
3071,cs.CL
3072,cs.CL
3073,cs.CL
3074,cs.CL
3075,cs.CL
3076,cs.CL
3077,cs.CL
3078,cs.CL
3080,cs.CL
3081,cs.CL
3082,cs.CL
3083,cs.CL
3084,cs.CL
3085,cs.CL
3086,cs.CL
3087,cs.CL
3088,cs.CL
3089,cs.CL
3090,cs.CL
3091,cs.CL
3092,cs.CL
3093,cs.CL
3094,cs.CL
3096,cs.CL
3097,cs.CL
3099,cs.CL
3100,cs.CL
3101,cs.CL
3102,cs.CL
3103,cs.CL
3104,cs.CL
3105,cs.CL
3106,cs.CL
3107,cs.CL
3108,cs.CL
3109,cs.CL
3110,cs.CL
3111,cs.CL
3112,cs.CL
3113,cs.CL
3114,cs.CL
3115,cs.CL
3116,cs.CL
3117,cs.CL
3118,cs.CL
3119,cs.CL
3120,cs.CL
3121,cs.CL
3122,cs.CL
3124,cs.CL
3125,cs.CL
3126,cs.CL
3127,cs.CL
3128,cs.CL
3129,cs.CL
3130,cs.CL
3131,cs.CL
3132,cs.CL
3133,cs.CL
3134,cs.CL
3135,cs.CL
3136,cs.CL
3137,cs.CL
3139,cs.CL
3140,cs.CL
3141,cs.CL
3142,cs.CL
3143,cs.CL
3144,cs.CL
3145,cs.CL
3146,cs.CL
3147,cs.CL
3148,cs.CL
3149,cs.CL
3150,cs.CL
3151,cs.CL
3152,cs.CL
3153,cs.CL
3154,cs.CL
3155,cs.CL
3157,cs.CL
3158,cs.CL
3159,cs.CL
3160,cs.CL
3161,cs.CL
3162,cs.CL
3163,cs.CL
3164,cs.CL
3165,cs.CL
3166,cs.CL
3167,cs.CL
3168,cs.CL
3170,cs.CL
3171,cs.CL
3172,cs.CL
3173,cs.CL
3174,cs.CL
3175,cs.CL
3176,cs.CL
3177,cs.CL
3179,cs.CL
3180,cs.CL
3181,cs.CL
3182,cs.CL
3183,cs.CL
3184,cs.CL
3185,cs.CL
3186,cs.CL
3187,cs.CL
3188,cs.CL
3189,cs.CL
3191,cs.CL
3193,cs.CL
3194,cs.CL
3195,cs.CL
3196,cs.CL
3197,cs.CL
3198,cs.CL
3199,cs.CL
3200,cs.CL
3201,cs.CL
3202,cs.CL
3204,cs.CL
3205,cs.CL
3207,cs.CL
3208,cs.CL
3209,cs.CL
3210,cs.CL
3213,cs.CL
3214,cs.CL
3215,cs.CL
3216,cs.CL
3217,cs.CL
3218,cs.CL
3219,cs.CL
3220,cs.CL
3221,cs.CL
3222,cs.CL
3223,cs.CL
3225,cs.CL
3226,cs.CL
3227,cs.CL
3228,cs.CL
3229,cs.CL
3230,cs.CL
3231,cs.CL
3232,cs.CL
3233,cs.CL
3234,cs.CL
3235,cs.CL
3236,cs.CL
3237,cs.CL
3238,cs.CL
3241,cs.CL
3242,cs.CL
3244,cs.CL
3245,cs.CL
3246,cs.CL
3247,cs.CL
3248,cs.CL
3249,cs.CL
3250,cs.CL
3251,cs.CL
3252,cs.CL
3253,cs.CL
3254,cs.CL
3256,cs.CL
3258,cs.CL
3259,cs.CL
3260,cs.CL
3261,cs.CL
3262,cs.CL
3263,cs.CL
3264,cs.CL
3265,cs.CL
3266,cs.CL
3267,cs.CL
3268,cs.CL
3270,cs.CL
3271,cs.CL
3272,cs.CL
3273,cs.CL
3274,cs.CL
3275,cs.CL
3276,cs.CL
3277,cs.CL
3278,cs.CL
3279,cs.CL
3280,cs.CL
3281,cs.CL
3282,cs.CL
3283,cs.CL
3284,cs.CL
3285,cs.CL
3286,cs.CL
3287,cs.CL
3288,cs.CL
3289,cs.CL
3291,cs.CL
3292,cs.CL
3293,cs.CL
3294,cs.CL
3295,cs.CL
3296,cs.CL
3297,cs.CL
3298,cs.CL
3299,cs.CL
3300,cs.CL
3301,cs.CL
3302,cs.CL
3303,cs.CL
3304,cs.CL
3305,cs.CL
3306,cs.CL
3307,cs.CL
3308,cs.CL
3309,cs.CL
3310,cs.CL
3311,cs.CL
3312,cs.CL
3313,cs.CL
3314,cs.CL
3315,cs.CL
3316,cs.CL
3317,cs.CL
3318,cs.CL
3319,cs.CL
3320,cs.CL
3321,cs.CL
3322,cs.CL
3323,cs.CL
3324,cs.CL
3325,cs.CL
3326,cs.CL
3327,cs.CL
3328,cs.CL
3329,cs.CL
3330,cs.CL
3331,cs.CL
3332,cs.CL
3333,cs.CL
3334,cs.CL
3335,cs.CL
3336,cs.CL
3337,cs.CL
3338,cs.CL
3339,cs.CL
3340,cs.CL
3341,cs.CL
3342,cs.CL
3343,cs.CL
3344,cs.CL
3345,cs.CL
3346,cs.CL
3347,cs.CL
3348,cs.CL
3349,cs.CL
3350,cs.CL
3351,cs.CL
3352,cs.CL
3353,cs.CL
3356,cs.CL
3357,cs.CL
3358,cs.CL
3359,cs.CL
3360,cs.CL
3362,cs.CL
3363,cs.CL
3364,cs.CL
3365,cs.CL
3366,cs.CL
3368,cs.CL
3369,cs.CL
3370,cs.CL
3371,cs.CL
3372,cs.CL
3373,cs.CL
3374,cs.CL
3375,cs.CL
3376,cs.CL
3377,cs.CL
3378,cs.CL
3379,cs.CL
3380,cs.CL
3382,cs.CL
3383,cs.CL
3384,cs.CL
3385,cs.CL
3386,cs.CL
3387,cs.CL
3388,cs.CL
3389,cs.CL
3390,cs.CL
3391,cs.CL
3392,cs.CL
3393,cs.CL
3394,cs.CL
3395,cs.CL
3396,cs.CL
3397,cs.CL
3398,cs.CL
3399,cs.CL
3400,cs.CL
3401,cs.CL
3402,cs.CL
3403,cs.CL
3404,cs.CL
3405,cs.CL
3406,cs.CL
3407,cs.CL
3408,cs.CL
3409,cs.CL
3410,cs.CL
3411,cs.CL
3412,cs.CL
3413,cs.CL
3414,cs.CL
3415,cs.CL
3416,cs.CL
3417,cs.CL
3418,cs.CL
3419,cs.CL
3420,cs.CL
3421,cs.CL
3423,cs.CL
3424,cs.CL
3426,cs.CL
3427,cs.CL
3428,cs.CL
3429,cs.CL
3430,cs.CL
3431,cs.CL
3432,cs.CL
3433,cs.CL
3434,cs.CL
3435,cs.CL
3436,cs.CL
3437,cs.CL
3438,cs.CL
3439,cs.CL
3440,cs.CL
3441,cs.CL
3442,cs.CL
3443,cs.CL
3444,cs.CL
3445,cs.CL
3446,cs.CL
3447,cs.CL
3448,cs.CL
3449,cs.CL
3450,cs.CL
3451,cs.CL
3452,cs.CL
3453,cs.CL
3454,cs.CL
3455,cs.CL
3456,cs.CL
3457,cs.CL
3458,cs.CL
3459,cs.CL
3460,cs.CL
3461,cs.CL
3462,cs.CL
3463,cs.CL
3464,cs.CL
3465,cs.CL
3466,cs.CL
3467,cs.CL
3468,cs.CL
3469,cs.CL
3470,cs.CL
3472,cs.CL
3473,cs.CL
3474,cs.CL
3475,cs.CL
3477,cs.CL
3478,cs.CL
3479,cs.CL
3480,cs.CL
3481,cs.CL
3482,cs.CL
3483,cs.CL
3484,cs.CL
3485,cs.CL
3486,cs.CL
3487,cs.CL
3488,cs.CL
3489,cs.CL
3490,cs.CL
3491,cs.CL
3492,cs.CL
3493,cs.CL
3494,cs.CL
3495,cs.CL
3496,cs.CL
3497,cs.CL
3498,cs.CL
3499,cs.CL
3500,cs.CL
3501,cs.CL
3502,cs.CL
3503,cs.CL
3504,cs.CL
3505,cs.CL
3506,cs.CL
3507,cs.CL
3508,cs.CL
3509,cs.CL
3510,cs.CL
3511,cs.CL
3512,cs.CL
3513,cs.CL
3514,cs.CL
3515,cs.CL
3516,cs.CL
3517,cs.CL
3518,cs.CL
3519,cs.CL
3520,cs.CL
3521,cs.CL
3522,cs.CL
3523,cs.CL
3524,cs.CL
3526,cs.CL
3527,cs.CL
3528,cs.CL
3529,cs.CL
3530,cs.CL
3531,cs.CL
3532,cs.CL
3533,cs.CL
3534,cs.CL
3535,cs.CL
3536,cs.CL
3537,cs.CL
3538,cs.CL
3539,cs.CL
3540,cs.CL
3541,cs.CL
3542,cs.CL
3543,cs.CL
3544,cs.CL
3545,cs.CL
3546,cs.CL
3547,cs.CL
3548,cs.CL
3549,cs.CL
3550,cs.CL
3551,cs.CL
3552,cs.CL
3553,cs.CL
3554,cs.CL
3556,cs.CL
3557,cs.CL
1,cs.AI
12,cs.AI
19,cs.AI
20,cs.AI
22,cs.AI
23,cs.AI
30,cs.AI
31,cs.AI
37,cs.AI
42,cs.AI
46,cs.AI
47,cs.AI
58,cs.AI
59,cs.AI
62,cs.AI
68,cs.AI
76,cs.AI
